Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:06:48.545,00:05:24.00,0.57,--,--,0:11:54  ,0:09:26  ,0:07:47  ,119.296875,168.0,113.35187746881034,128.0,149.0,--,70
2,00:00:34.460,00:00:34.00,0.1,--,--,0:05:44  ,0:05:40  ,0:04:22  ,168.515625,194.0,166.30825045384344,113.0,141.0,--,3
3,00:02:07.813,00:00:40.00,0.09,--,--,0:23:37  ,0:07:23  ,0:05:11  ,71.25,186.0,95.6726682967233,138.0,149.0,--,25
4,00:00:32.734,00:00:25.00,0.09,--,--,0:06:00  ,0:04:35  ,0:04:25  ,157.1875,202.0,170.23830051805854,151.0,174.0,--,6
5,00:01:59.673,00:00:24.00,0.03,--,--,1:01:06  ,0:12:16  ,0:04:31  ,25.34375,201.0,103.83907136718082,147.0,176.0,--,25
6,00:00:30.953,00:00:29.00,0.1,--,--,0:05:07  ,0:04:47  ,0:04:10  ,175.578125,204.0,178.99524906753618,161.0,175.0,--,6
7,00:02:07.373,00:00:26.00,0.04,--,--,0:54:51  ,0:11:11  ,0:04:11  ,29.265625,204.0,100.34202573252115,138.0,175.0,--,23
8,00:00:32.70,00:00:25.00,0.09,--,--,0:05:43  ,0:04:27  ,0:04:30  ,155.453125,197.0,180.96107041392202,153.0,168.0,--,6
9,00:01:59.681,00:00:26.00,0.04,--,--,0:52:11  ,0:11:20  ,0:04:34  ,32.796875,188.0,94.02412327353159,140.0,170.0,--,22
10,00:00:30.222,00:00:28.00,0.1,--,--,0:05:15  ,0:04:52  ,0:04:04  ,168.234375,209.0,182.15792896031542,148.0,179.0,--,4
11,00:01:59.756,00:00:28.00,0.04,--,--,0:49:24  ,0:11:33  ,0:04:04  ,29.6875,207.0,109.76424448540507,174.0,186.0,--,30
12,00:00:29.162,00:00:26.00,0.07,--,--,0:06:43  ,0:05:59  ,0:04:01  ,124.859375,221.0,191.62631681083514,164.0,186.0,--,6
13,00:02:08.138,00:00:24.00,0.05,--,--,0:43:41  ,0:08:11  ,0:03:33  ,31.921875,221.0,115.41154843734927,173.0,188.0,--,32
14,00:00:32.637,00:00:32.00,0.1,--,--,0:05:27  ,0:05:21  ,0:04:07  ,157.515625,209.0,187.25353462770084,171.0,182.0,--,7
15,00:02:20.161,00:00:08.00,0.04,--,--,0:54:12  ,0:03:05  ,0:04:18  ,30.21875,209.0,98.32628902062044,147.0,183.0,--,27
16,00:00:30.702,00:00:28.00,0.1,--,--,0:05:04  ,0:04:37  ,0:03:29  ,161.15625,220.0,197.14141071984798,156.0,182.0,--,5
17,00:00:24.764,00:00:08.00,0.04,--,--,0:11:05  ,0:03:35  ,0:03:33  ,108.765625,221.0,133.41145018836718,186.0,192.0,--,7
Summary,00:26:08.844,00:12:15.00,1.7,--,--,0:15:25  ,0:07:13  ,0:03:29  ,78.703125,221.0,132.5848533317995,146.0,192.0,--,304
