Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,02:10.9,--,0.5,--,--,0:04:21,--,--,--,--,--,--,--,--,44
Summary,02:10.9,--,0.5,--,--,0:04:21,--,--,--,--,--,--,--,--,44
