Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:05:51.952,00:05:50.00,0.97,69,62,0:06:02  ,0:06:00  ,0:04:52  ,0.0,0.0,--,--,--,81.92171428571429,110
2,00:01:13.918,00:00:42.00,0.03,0,3,0:35:40  ,0:20:15  ,0:05:39  ,0.0,0.0,--,--,--,79.91428571428571,3
3,00:05:43.611,00:05:41.00,0.98,66,66,0:05:49  ,0:05:46  ,0:04:45  ,0.0,0.0,--,--,--,79.23284457478006,113
4,00:02:08.829,00:01:59.00,0.14,13,0,0:14:57  ,0:13:49  ,0:05:28  ,0.0,0.0,--,--,--,81.28067226890755,16
5,00:03:26.820,00:03:24.00,0.6,13,62,0:05:47  ,0:05:43  ,0:04:21  ,0.0,0.0,--,--,--,81.87058823529412,67
6,00:03:29.692,00:03:20.00,0.19,39,0,0:18:43  ,0:17:51  ,0:05:58  ,0.0,0.0,--,--,--,83.417,19
7,00:03:19.33,00:03:17.00,0.62,26,23,0:05:23  ,0:05:19  ,0:04:20  ,0.0,0.0,--,--,--,81.88832487309645,71
8,00:03:20.719,00:02:22.00,0.11,0,3,0:31:09  ,0:22:02  ,0:05:11  ,0.0,0.0,--,--,--,81.79378238341968,9
9,00:03:10.629,00:03:10.00,0.61,26,20,0:05:10  ,0:05:09  ,0:04:04  ,0.0,0.0,--,--,--,80.94105263157894,67
10,00:04:24.177,00:03:40.00,0.28,0,13,0:15:46  ,0:13:08  ,0:05:03  ,0.0,0.0,--,--,--,80.648,28
11,00:01:07.979,00:01:06.00,0.24,3,0,0:04:38  ,0:04:30  ,0:04:09  ,0.0,0.0,--,--,--,83.32727272727273,24
12,00:03:29.497,00:02:44.00,0.11,0,3,0:32:40  ,0:25:34  ,0:04:20  ,0.0,0.0,--,--,--,83.1875,10
13,00:01:07.04,00:01:06.00,0.25,3,0,0:04:27  ,0:04:23  ,0:04:07  ,0.0,0.0,--,--,--,83.7909090909091,23
14,00:03:41.980,00:02:55.00,0.08,0,3,0:47:24  ,0:37:23  ,0:04:19  ,0.0,0.0,--,--,--,83.92307692307693,7
15,00:01:05.593,00:01:01.00,0.25,3,0,0:04:20  ,0:04:02  ,0:03:52  ,0.0,0.0,--,--,--,84.64262295081967,23
16,00:03:46.915,00:02:08.00,0.12,0,3,0:32:10  ,0:18:08  ,0:04:05  ,0.0,0.0,--,--,--,83.49038461538461,11
17,00:01:02.560,00:01:02.00,0.25,3,0,0:04:09  ,0:04:06  ,0:03:34  ,0.0,0.0,--,--,--,83.24193548387098,22
18,00:05:30.38,00:02:59.00,0.13,0,3,0:41:08  ,0:22:19  ,0:04:00  ,0.0,0.0,--,--,--,82.55864406779662,13
Summary,00:57:00.946,00:50:05.00,5.97,266,266,0:09:33  ,0:08:23  ,0:03:34  ,0.0,0.0,--,--,--,82.11482022800351,636
