Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:28:14.00,--,4.97,--,--,0:05:40  ,--,--,--,--,--,--,--,--,512
Summary,00:28:14.00,--,4.97,--,--,0:05:40  ,--,--,--,--,--,--,--,--,512
