Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:05:08.585,00:05:08.00,1,7,--,0:05:08  ,0:05:08  ,0:04:27  ,183.078125,197.0,170.9190587905988,161.0,190.0,--,68
2,00:05:17.450,00:05:13.00,1,6,7,0:05:17  ,0:05:13  ,0:05:06  ,181.34375,186.0,167.73504432472262,144.0,155.0,--,62
3,00:05:18.483,00:05:19.00,1,4,6,0:05:18  ,0:05:19  ,0:05:13  ,181.5625,188.0,166.9895660942242,136.0,149.0,--,54
4,00:00:52.263,00:00:50.00,0.19,--,--,0:04:40  ,0:04:28  ,0:04:11  ,191.890625,205.0,179.4475544882398,141.0,150.0,--,9
Summary,00:16:36.781,00:16:30.00,3.19,16,12,0:05:12  ,0:05:10  ,0:04:11  ,182.5,205.0,169.13590725469615,146.0,190.0,--,193
