Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:55.2,--,0.25,--,--,0:03:41,--,--,--,--,--,--,--,--,19
Summary,00:55.2,--,0.25,--,--,0:03:41,--,--,--,--,--,--,--,--,19
