Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:16:03.99,00:16:00.00,1.99,10,10,0:08:03  ,0:08:02  ,0:07:33  ,161.453125,170.0,123.58711407611183,--,--,84.02393340270552,232
2,00:35:00.930,00:35:00.00,5.65,33,33,0:06:11  ,0:06:11  ,0:05:25  ,172.046875,185.0,150.97139362122002,--,--,81.88057142857143,634
3,00:17:34.813,00:17:33.00,2.02,0,3,0:08:42  ,0:08:41  ,0:07:29  ,159.6875,170.0,115.76363875173374,--,--,83.6876660341556,233
Summary,01:08:38.841,01:08:34.00,9.66,43,46,0:07:06  ,0:07:05  ,0:05:25  ,166.40625,185.0,135.5516784213487,--,--,82.84453618261293,1099
